-0.6;4.164682461488296
-0.5999;4.169996695087631
-0.5998;4.175320400944176
-0.5997;4.180653600826638
-0.5996;4.1859963165650775
-0.5995;4.191348570051096
-0.5993999999999999;4.196710383237448
-0.5992999999999999;4.202081778138985
-0.5992;4.207462776832425
-0.5991;4.212853401456292
-0.599;4.218253674212547
-0.5989;4.223663617364141
-0.5988;4.229083253238259
-0.5987;4.23451260422425
-0.5986;4.239951692775239
-0.5985;4.245400541407145
-0.5983999999999999;4.25085917270008
-0.5982999999999999;4.256327609297361
-0.5982;4.261805873907062
-0.5981;4.2672939893012165
-0.598;4.272791978315971
-0.5979;4.2782998638533165
-0.5978;4.283817668878485
-0.5977;4.289345416423059
-0.5976;4.294883129583731
-0.5975;4.300430831522885
-0.5973999999999999;4.305988545467861
-0.5972999999999999;4.311556294712579
-0.5972;4.317134102618001
-0.5971;4.322721992610131
-0.597;4.328319988182502
-0.5969;4.333928112895063
-0.5968;4.339546390375679
-0.5967;4.345174844318045
-0.5966;4.350813498484943
-0.5965;4.356462376706539
-0.5963999999999999;4.36212150288044
-0.5962999999999999;4.367790900973495
-0.5962;4.373470595019681
-0.5961;4.379160609123093
-0.596;4.384860967456195
-0.5959;4.390571694260163
-0.5958;4.39629281384617
-0.5957;4.402024350594998
-0.5956;4.407766328957229
-0.5955;4.413518773453119
-0.5953999999999999;4.419281708673926
-0.5952999999999999;4.425055159281685
-0.5952;4.430839150008014
-0.5951;4.436633705656742
-0.595;4.442438851102982
-0.5949;4.448254611292441
-0.5948;4.4540810112436535
-0.5947;4.459918076046524
-0.5946;4.465765830863921
-0.5945;4.471624300930509
-0.5943999999999999;4.477493511554332
-0.5942999999999999;4.483373488115473
-0.5942;4.489264256068694
-0.5941;4.495165840941292
-0.594;4.5010782683343225
-0.5939;4.507001563923177
-0.5938;4.512935753457713
-0.5937;4.518880862761923
-0.5936;4.524836917734612
-0.5935;4.530803944349884
-0.5933999999999999;4.5367819686566735
-0.5932999999999999;4.542771016779847
-0.5932;4.548771114919656
-0.5931;4.554782289353531
-0.593;4.560804566433597
-0.5929;4.56683797258956
-0.5928;4.572882534327869
-0.5927;4.578938278231906
